Date,Agent ID,Agent Name,Agent Attendance
19-01-2025,tel10012,Michael Dorsey,Present
19-01-2025,tel10013,Zachary Sweeney,Present
19-01-2025,tel10014,Robert Oconnor,Present
19-01-2025,tel10015,Kayla Reid,Present
19-01-2025,tel10016,Brian Henry,Present
19-01-2025,tel10017,Lee Vaughn,Present
19-01-2025,tel10018,James Clayton,Present
19-01-2025,tel10019,Amber Douglas,Present
19-01-2025,tel10020,Jessica Bennett,Present
19-01-2025,tel10021,Lisa Wood,Present
19-01-2025,tel10022,Jonathan Gregory,Present
19-01-2025,tel10023,Cory Roberts,Absent
19-01-2025,tel10024,Donna Banks,Present
19-01-2025,tel10025,Ryan Kelly,Present
19-01-2025,tel10026,Sean Rios,Present
19-01-2025,tel10027,Jacob Davis,Present
19-01-2025,tel10028,Ashley Smith,Present
19-01-2025,tel10029,Daniel Frazier,Present
19-01-2025,tel10030,John Day,Present
19-01-2025,tel10031,Steven Long,Present
19-01-2025,tel10032,Anthony Bates,Present
19-01-2025,tel10033,Amy May,Present
19-01-2025,tel10034,Jasmine Peck,Present
19-01-2025,tel10035,Stacey Moore,Present
19-01-2025,tel10036,Steven Taylor,Present
19-01-2025,tel10037,James Mueller,Present
19-01-2025,tel10038,Peter Carter,Present
19-01-2025,tel10039,Crystal Davis,Present
19-01-2025,tel10040,Andrew Hayes,Present
19-01-2025,tel10041,Kenneth Goodwin,Present
19-01-2025,tel10042,Craig Ortega,Present
19-01-2025,tel10043,Christine Murphy,Present
19-01-2025,tel10044,Christopher Beard,Present
19-01-2025,tel10045,Richard Boyer,Present
19-01-2025,tel10046,Alex Henry,Present
19-01-2025,tel10047,Timothy Bishop,Present
19-01-2025,tel10048,Michael Baker,Present
19-01-2025,tel10049,Vanessa Hansen,Present
19-01-2025,tel10050,Jessica Armstrong,Present
19-01-2025,tel10051,Darrell Smith,Present
19-01-2025,tel10052,Julie Murray,Present
19-01-2025,tel10053,Alex Park,Present
19-01-2025,tel10054,Nathan Williams,Present
19-01-2025,tel10055,Joseph Brown,Present
19-01-2025,tel10056,Maxwell Munoz,Present
19-01-2025,tel10057,Joseph Washington,Present
19-01-2025,tel10058,Brian Johnson,Absent
19-01-2025,tel10059,Louis Turner,Present
19-01-2025,tel10060,David Gray,Present
19-01-2025,tel10061,Gail Jackson,Present
19-01-2025,tel10062,Kim Shields,Present
19-01-2025,tel10063,Justin Durham,Present
19-01-2025,tel10064,Kenneth Miller,Present
19-01-2025,tel10065,Gabriel Allen,Present
19-01-2025,tel10066,Brian Burton,Present
19-01-2025,tel10067,Michael Hansen,Present
19-01-2025,tel10068,Madeline Hill,Present
19-01-2025,tel10069,Juan Matthews,Present
19-01-2025,tel10070,Jeanette Jackson,Present
19-01-2025,tel10071,Crystal Johnson,Present
19-01-2025,tel10072,Daniel Peters,Present
19-01-2025,tel10073,Benjamin Davis,Present
19-01-2025,tel10074,Jesse Jordan,Present
19-01-2025,tel10075,Michael Rowland,Present
19-01-2025,tel10076,Juan Thompson,Present
19-01-2025,tel10077,Jeffrey Key,Present
19-01-2025,tel10078,Ryan Pineda,Present
19-01-2025,tel10079,Jessica Murphy,Present
19-01-2025,tel10080,Arthur Hall,Present
19-01-2025,tel10081,Justin Gonzalez,Present
19-01-2025,tel10082,Eric Rangel,Present
19-01-2025,tel10083,Kristin Gonzalez,Present
19-01-2025,tel10084,Joseph Williams,Present
19-01-2025,tel10085,Robert Cobb,Present
19-01-2025,tel10086,Amber Myers,Present
19-01-2025,tel10087,Brandon Olson,Present
19-01-2025,tel10088,Kathleen Thompson,Present
19-01-2025,tel10089,Elijah Costa,Present
19-01-2025,tel10090,Jody Perez,Present
19-01-2025,tel10091,Timothy Burns,Present
19-01-2025,tel10092,Connie Cruz,Present
19-01-2025,tel10093,Joseph Stone,Present
19-01-2025,tel10094,Derek Nguyen,Present
19-01-2025,tel10095,Justin Jones,Present
19-01-2025,tel10096,Ethan Smith,Present
19-01-2025,tel10097,Brandi Smith,Present
19-01-2025,tel10098,Peter Freeman,Present
19-01-2025,tel10099,John Henry,Present
20-01-2025,tel10000,Lisa Adams,Present
20-01-2025,tel10001,Raven Ruiz,Present
20-01-2025,tel10002,Joshua Green,Present
20-01-2025,tel10003,Brandon Travis,Present
20-01-2025,tel10004,Laurie Avila,Present
20-01-2025,tel10005,Michael Williams,Present
20-01-2025,tel10006,William Miller,Present
20-01-2025,tel10007,Jesse Diaz,Present
20-01-2025,tel10008,Alexander Donovan,Present
20-01-2025,tel10009,Kathleen Estrada,Present
20-01-2025,tel10010,Derrick Anderson,Present
20-01-2025,tel10011,Candace Thomas,Present
20-01-2025,tel10012,Michael Dorsey,Present
20-01-2025,tel10013,Zachary Sweeney,Present
20-01-2025,tel10014,Robert Oconnor,Present
20-01-2025,tel10015,Kayla Reid,Present
20-01-2025,tel10016,Brian Henry,Present
20-01-2025,tel10017,Lee Vaughn,Present
20-01-2025,tel10018,James Clayton,Present
20-01-2025,tel10019,Amber Douglas,Present
20-01-2025,tel10020,Jessica Bennett,Present
20-01-2025,tel10021,Lisa Wood,Present
20-01-2025,tel10022,Jonathan Gregory,Present
20-01-2025,tel10023,Cory Roberts,Present
20-01-2025,tel10024,Donna Banks,Present
20-01-2025,tel10025,Ryan Kelly,Present
20-01-2025,tel10026,Sean Rios,Present
20-01-2025,tel10027,Jacob Davis,Present
20-01-2025,tel10028,Ashley Smith,Present
20-01-2025,tel10029,Daniel Frazier,Present
20-01-2025,tel10030,John Day,Present
20-01-2025,tel10031,Steven Long,Present
20-01-2025,tel10032,Anthony Bates,Present
20-01-2025,tel10033,Amy May,Present
20-01-2025,tel10034,Jasmine Peck,Present
20-01-2025,tel10035,Stacey Moore,Present
20-01-2025,tel10036,Steven Taylor,Present
20-01-2025,tel10037,James Mueller,Present
20-01-2025,tel10038,Peter Carter,Present
20-01-2025,tel10039,Crystal Davis,Present
20-01-2025,tel10040,Andrew Hayes,Present
20-01-2025,tel10041,Kenneth Goodwin,Present
20-01-2025,tel10042,Craig Ortega,Present
20-01-2025,tel10043,Christine Murphy,Absent
20-01-2025,tel10044,Christopher Beard,Present
20-01-2025,tel10045,Richard Boyer,Present
20-01-2025,tel10046,Alex Henry,Present
20-01-2025,tel10047,Timothy Bishop,Present
20-01-2025,tel10048,Michael Baker,Present
20-01-2025,tel10049,Vanessa Hansen,Present
20-01-2025,tel10050,Jessica Armstrong,Present
20-01-2025,tel10051,Darrell Smith,Present
20-01-2025,tel10052,Julie Murray,Present
20-01-2025,tel10053,Alex Park,Present
20-01-2025,tel10054,Nathan Williams,Present
20-01-2025,tel10055,Joseph Brown,Present
20-01-2025,tel10056,Maxwell Munoz,Present
20-01-2025,tel10057,Joseph Washington,Present
20-01-2025,tel10058,Brian Johnson,Present
20-01-2025,tel10059,Louis Turner,Present
20-01-2025,tel10060,David Gray,Present
20-01-2025,tel10061,Gail Jackson,Present
20-01-2025,tel10062,Kim Shields,Present
20-01-2025,tel10063,Justin Durham,Present
20-01-2025,tel10064,Kenneth Miller,Absent
20-01-2025,tel10065,Gabriel Allen,Present
20-01-2025,tel10066,Brian Burton,Present
20-01-2025,tel10067,Michael Hansen,Present
20-01-2025,tel10068,Madeline Hill,Present
20-01-2025,tel10069,Juan Matthews,Present
20-01-2025,tel10070,Jeanette Jackson,Present
20-01-2025,tel10071,Crystal Johnson,Present
20-01-2025,tel10072,Daniel Peters,Present
20-01-2025,tel10073,Benjamin Davis,Present
20-01-2025,tel10074,Jesse Jordan,Present
20-01-2025,tel10075,Michael Rowland,Absent
20-01-2025,tel10076,Juan Thompson,Present
20-01-2025,tel10077,Jeffrey Key,Present
20-01-2025,tel10078,Ryan Pineda,Present
20-01-2025,tel10079,Jessica Murphy,Present
20-01-2025,tel10080,Arthur Hall,Present
20-01-2025,tel10081,Justin Gonzalez,Present
20-01-2025,tel10082,Eric Rangel,Present
20-01-2025,tel10083,Kristin Gonzalez,Present
20-01-2025,tel10084,Joseph Williams,Present
20-01-2025,tel10085,Robert Cobb,Present
20-01-2025,tel10086,Amber Myers,Present
20-01-2025,tel10087,Brandon Olson,Present
20-01-2025,tel10088,Kathleen Thompson,Present
20-01-2025,tel10089,Elijah Costa,Present
20-01-2025,tel10090,Jody Perez,Present
20-01-2025,tel10091,Timothy Burns,Present
20-01-2025,tel10092,Connie Cruz,Present
20-01-2025,tel10093,Joseph Stone,Present
20-01-2025,tel10094,Derek Nguyen,Present
20-01-2025,tel10095,Justin Jones,Present
20-01-2025,tel10096,Ethan Smith,Present
20-01-2025,tel10097,Brandi Smith,Present
20-01-2025,tel10098,Peter Freeman,Present
20-01-2025,tel10099,John Henry,Present
21-01-2025,tel10000,Lisa Adams,Present
21-01-2025,tel10001,Raven Ruiz,Present
21-01-2025,tel10002,Joshua Green,Present
21-01-2025,tel10003,Brandon Travis,Present
21-01-2025,tel10004,Laurie Avila,Present
21-01-2025,tel10005,Michael Williams,Present
21-01-2025,tel10006,William Miller,Present
21-01-2025,tel10007,Jesse Diaz,Present
21-01-2025,tel10008,Alexander Donovan,Present
21-01-2025,tel10009,Kathleen Estrada,Present
21-01-2025,tel10010,Derrick Anderson,Present
21-01-2025,tel10011,Candace Thomas,Present
21-01-2025,tel10012,Michael Dorsey,Present
21-01-2025,tel10013,Zachary Sweeney,Present
21-01-2025,tel10014,Robert Oconnor,Present
21-01-2025,tel10015,Kayla Reid,Present
21-01-2025,tel10016,Brian Henry,Present
21-01-2025,tel10017,Lee Vaughn,Present
21-01-2025,tel10018,James Clayton,Present
21-01-2025,tel10019,Amber Douglas,Present
21-01-2025,tel10020,Jessica Bennett,Present
21-01-2025,tel10021,Lisa Wood,Present
21-01-2025,tel10022,Jonathan Gregory,Present
21-01-2025,tel10023,Cory Roberts,Absent
21-01-2025,tel10024,Donna Banks,Present
21-01-2025,tel10025,Ryan Kelly,Present
21-01-2025,tel10026,Sean Rios,Present
21-01-2025,tel10027,Jacob Davis,Present
21-01-2025,tel10028,Ashley Smith,Present
21-01-2025,tel10029,Daniel Frazier,Absent
21-01-2025,tel10030,John Day,Present
21-01-2025,tel10031,Steven Long,Present
21-01-2025,tel10032,Anthony Bates,Present
21-01-2025,tel10033,Amy May,Present
21-01-2025,tel10034,Jasmine Peck,Present
21-01-2025,tel10035,Stacey Moore,Present
21-01-2025,tel10036,Steven Taylor,Present
21-01-2025,tel10037,James Mueller,Present
21-01-2025,tel10038,Peter Carter,Present
21-01-2025,tel10039,Crystal Davis,Present
21-01-2025,tel10040,Andrew Hayes,Present
21-01-2025,tel10041,Kenneth Goodwin,Present
21-01-2025,tel10042,Craig Ortega,Present
21-01-2025,tel10043,Christine Murphy,Present
21-01-2025,tel10044,Christopher Beard,Present
21-01-2025,tel10045,Richard Boyer,Present
21-01-2025,tel10046,Alex Henry,Present
21-01-2025,tel10047,Timothy Bishop,Present
21-01-2025,tel10048,Michael Baker,Present
21-01-2025,tel10049,Vanessa Hansen,Present
21-01-2025,tel10050,Jessica Armstrong,Present
21-01-2025,tel10051,Darrell Smith,Present
21-01-2025,tel10052,Julie Murray,Present
21-01-2025,tel10053,Alex Park,Present
21-01-2025,tel10054,Nathan Williams,Present
21-01-2025,tel10055,Joseph Brown,Present
21-01-2025,tel10056,Maxwell Munoz,Present
21-01-2025,tel10057,Joseph Washington,Present
21-01-2025,tel10058,Brian Johnson,Present
21-01-2025,tel10059,Louis Turner,Absent
21-01-2025,tel10060,David Gray,Present
21-01-2025,tel10061,Gail Jackson,Present
21-01-2025,tel10062,Kim Shields,Present
21-01-2025,tel10063,Justin Durham,Present
21-01-2025,tel10064,Kenneth Miller,Present
21-01-2025,tel10065,Gabriel Allen,Present
21-01-2025,tel10066,Brian Burton,Present
21-01-2025,tel10067,Michael Hansen,Present
21-01-2025,tel10068,Madeline Hill,Present
21-01-2025,tel10069,Juan Matthews,Present
21-01-2025,tel10070,Jeanette Jackson,Present
21-01-2025,tel10071,Crystal Johnson,Present
21-01-2025,tel10072,Daniel Peters,Present
21-01-2025,tel10073,Benjamin Davis,Present
21-01-2025,tel10074,Jesse Jordan,Present
21-01-2025,tel10075,Michael Rowland,Present
21-01-2025,tel10076,Juan Thompson,Present
21-01-2025,tel10077,Jeffrey Key,Present
21-01-2025,tel10078,Ryan Pineda,Present
21-01-2025,tel10079,Jessica Murphy,Present
21-01-2025,tel10080,Arthur Hall,Present
21-01-2025,tel10081,Justin Gonzalez,Present
21-01-2025,tel10082,Eric Rangel,Present
21-01-2025,tel10083,Kristin Gonzalez,Present
21-01-2025,tel10084,Joseph Williams,Present
21-01-2025,tel10085,Robert Cobb,Present
21-01-2025,tel10086,Amber Myers,Absent
21-01-2025,tel10087,Brandon Olson,Present
21-01-2025,tel10088,Kathleen Thompson,Present
21-01-2025,tel10089,Elijah Costa,Present
21-01-2025,tel10090,Jody Perez,Present
21-01-2025,tel10091,Timothy Burns,Present
21-01-2025,tel10092,Connie Cruz,Present
21-01-2025,tel10093,Joseph Stone,Present
21-01-2025,tel10094,Derek Nguyen,Present
21-01-2025,tel10095,Justin Jones,Present
21-01-2025,tel10096,Ethan Smith,Present
21-01-2025,tel10097,Brandi Smith,Present
21-01-2025,tel10098,Peter Freeman,Present
21-01-2025,tel10099,John Henry,Present
22-01-2025,tel10000,Lisa Adams,Present
22-01-2025,tel10001,Raven Ruiz,Present
22-01-2025,tel10002,Joshua Green,Present
22-01-2025,tel10003,Brandon Travis,Present
22-01-2025,tel10004,Laurie Avila,Present
22-01-2025,tel10005,Michael Williams,Present
22-01-2025,tel10006,William Miller,Present
22-01-2025,tel10007,Jesse Diaz,Present
22-01-2025,tel10008,Alexander Donovan,Present
22-01-2025,tel10009,Kathleen Estrada,Present
22-01-2025,tel10010,Derrick Anderson,Present
22-01-2025,tel10011,Candace Thomas,Present
22-01-2025,tel10012,Michael Dorsey,Present
22-01-2025,tel10013,Zachary Sweeney,Present
22-01-2025,tel10014,Robert Oconnor,Present
22-01-2025,tel10015,Kayla Reid,Present
22-01-2025,tel10016,Brian Henry,Present
22-01-2025,tel10017,Lee Vaughn,Present
22-01-2025,tel10018,James Clayton,Present
22-01-2025,tel10019,Amber Douglas,Present
22-01-2025,tel10020,Jessica Bennett,Present
22-01-2025,tel10021,Lisa Wood,Present
22-01-2025,tel10022,Jonathan Gregory,Present
22-01-2025,tel10023,Cory Roberts,Present
22-01-2025,tel10024,Donna Banks,Present
22-01-2025,tel10025,Ryan Kelly,Present
22-01-2025,tel10026,Sean Rios,Present
22-01-2025,tel10027,Jacob Davis,Present
22-01-2025,tel10028,Ashley Smith,Present
22-01-2025,tel10029,Daniel Frazier,Present
22-01-2025,tel10030,John Day,Absent
22-01-2025,tel10031,Steven Long,Present
22-01-2025,tel10032,Anthony Bates,Present
22-01-2025,tel10033,Amy May,Present
22-01-2025,tel10034,Jasmine Peck,Present
22-01-2025,tel10035,Stacey Moore,Present
22-01-2025,tel10036,Steven Taylor,Present
22-01-2025,tel10037,James Mueller,Present
22-01-2025,tel10038,Peter Carter,Present
22-01-2025,tel10039,Crystal Davis,Present
22-01-2025,tel10040,Andrew Hayes,Present
22-01-2025,tel10041,Kenneth Goodwin,Present
22-01-2025,tel10042,Craig Ortega,Present
22-01-2025,tel10043,Christine Murphy,Present
22-01-2025,tel10044,Christopher Beard,Present
22-01-2025,tel10045,Richard Boyer,Present
22-01-2025,tel10046,Alex Henry,Present
22-01-2025,tel10047,Timothy Bishop,Present
22-01-2025,tel10048,Michael Baker,Present
22-01-2025,tel10049,Vanessa Hansen,Present
22-01-2025,tel10050,Jessica Armstrong,Present
22-01-2025,tel10051,Darrell Smith,Present
22-01-2025,tel10052,Julie Murray,Present
22-01-2025,tel10053,Alex Park,Present
22-01-2025,tel10054,Nathan Williams,Present
22-01-2025,tel10055,Joseph Brown,Present
22-01-2025,tel10056,Maxwell Munoz,Present
22-01-2025,tel10057,Joseph Washington,Present
22-01-2025,tel10058,Brian Johnson,Present
22-01-2025,tel10059,Louis Turner,Present
22-01-2025,tel10060,David Gray,Present
22-01-2025,tel10061,Gail Jackson,Present
22-01-2025,tel10062,Kim Shields,Present
22-01-2025,tel10063,Justin Durham,Present
22-01-2025,tel10064,Kenneth Miller,Present
22-01-2025,tel10065,Gabriel Allen,Present
22-01-2025,tel10066,Brian Burton,Present
22-01-2025,tel10067,Michael Hansen,Present
22-01-2025,tel10068,Madeline Hill,Present
22-01-2025,tel10069,Juan Matthews,Present
22-01-2025,tel10070,Jeanette Jackson,Present
22-01-2025,tel10071,Crystal Johnson,Present
22-01-2025,tel10072,Daniel Peters,Present
22-01-2025,tel10073,Benjamin Davis,Present
22-01-2025,tel10074,Jesse Jordan,Present
22-01-2025,tel10075,Michael Rowland,Present
22-01-2025,tel10076,Juan Thompson,Present
22-01-2025,tel10077,Jeffrey Key,Present
22-01-2025,tel10078,Ryan Pineda,Present
22-01-2025,tel10079,Jessica Murphy,Present
22-01-2025,tel10080,Arthur Hall,Present
22-01-2025,tel10081,Justin Gonzalez,Present
22-01-2025,tel10082,Eric Rangel,Present
22-01-2025,tel10083,Kristin Gonzalez,Present
22-01-2025,tel10084,Joseph Williams,Present
22-01-2025,tel10085,Robert Cobb,Present
22-01-2025,tel10086,Amber Myers,Present
22-01-2025,tel10087,Brandon Olson,Present
22-01-2025,tel10088,Kathleen Thompson,Present
22-01-2025,tel10089,Elijah Costa,Present
22-01-2025,tel10090,Jody Perez,Present
22-01-2025,tel10091,Timothy Burns,Present
22-01-2025,tel10092,Connie Cruz,Present
22-01-2025,tel10093,Joseph Stone,Present
22-01-2025,tel10094,Derek Nguyen,Present
22-01-2025,tel10095,Justin Jones,Present
22-01-2025,tel10096,Ethan Smith,Present
22-01-2025,tel10097,Brandi Smith,Present
22-01-2025,tel10098,Peter Freeman,Present
22-01-2025,tel10099,John Henry,Present
23-01-2025,tel10000,Lisa Adams,Present
23-01-2025,tel10001,Raven Ruiz,Present
23-01-2025,tel10002,Joshua Green,Present
23-01-2025,tel10003,Brandon Travis,Present
23-01-2025,tel10004,Laurie Avila,Present
23-01-2025,tel10005,Michael Williams,Present
23-01-2025,tel10006,William Miller,Absent
23-01-2025,tel10007,Jesse Diaz,Present
23-01-2025,tel10008,Alexander Donovan,Absent
23-01-2025,tel10009,Kathleen Estrada,Absent
23-01-2025,tel10010,Derrick Anderson,Present
23-01-2025,tel10011,Candace Thomas,Present
23-01-2025,tel10012,Michael Dorsey,Absent
23-01-2025,tel10013,Zachary Sweeney,Present
23-01-2025,tel10014,Robert Oconnor,Present
23-01-2025,tel10015,Kayla Reid,Present
23-01-2025,tel10016,Brian Henry,Present
23-01-2025,tel10017,Lee Vaughn,Present
23-01-2025,tel10018,James Clayton,Present
23-01-2025,tel10019,Amber Douglas,Present
23-01-2025,tel10020,Jessica Bennett,Present
23-01-2025,tel10021,Lisa Wood,Present
23-01-2025,tel10022,Jonathan Gregory,Present
23-01-2025,tel10023,Cory Roberts,Present
23-01-2025,tel10024,Donna Banks,Present
23-01-2025,tel10025,Ryan Kelly,Present
23-01-2025,tel10026,Sean Rios,Present
23-01-2025,tel10027,Jacob Davis,Present
23-01-2025,tel10028,Ashley Smith,Present
23-01-2025,tel10029,Daniel Frazier,Present
23-01-2025,tel10030,John Day,Present
23-01-2025,tel10031,Steven Long,Present
23-01-2025,tel10032,Anthony Bates,Present
23-01-2025,tel10033,Amy May,Present
23-01-2025,tel10034,Jasmine Peck,Present
23-01-2025,tel10035,Stacey Moore,Present
23-01-2025,tel10036,Steven Taylor,Present
23-01-2025,tel10037,James Mueller,Present
23-01-2025,tel10038,Peter Carter,Present
23-01-2025,tel10039,Crystal Davis,Present
23-01-2025,tel10040,Andrew Hayes,Present
23-01-2025,tel10041,Kenneth Goodwin,Present
23-01-2025,tel10042,Craig Ortega,Present
23-01-2025,tel10043,Christine Murphy,Present
23-01-2025,tel10044,Christopher Beard,Present
23-01-2025,tel10045,Richard Boyer,Present
23-01-2025,tel10046,Alex Henry,Present
23-01-2025,tel10047,Timothy Bishop,Present
23-01-2025,tel10048,Michael Baker,Present
23-01-2025,tel10049,Vanessa Hansen,Present
23-01-2025,tel10050,Jessica Armstrong,Present
23-01-2025,tel10051,Darrell Smith,Present
23-01-2025,tel10052,Julie Murray,Present
23-01-2025,tel10053,Alex Park,Present
23-01-2025,tel10054,Nathan Williams,Present
23-01-2025,tel10055,Joseph Brown,Present
23-01-2025,tel10056,Maxwell Munoz,Present
23-01-2025,tel10057,Joseph Washington,Present
23-01-2025,tel10058,Brian Johnson,Present
23-01-2025,tel10059,Louis Turner,Present
23-01-2025,tel10060,David Gray,Absent
23-01-2025,tel10061,Gail Jackson,Present
23-01-2025,tel10062,Kim Shields,Present
23-01-2025,tel10063,Justin Durham,Present
23-01-2025,tel10064,Kenneth Miller,Present
23-01-2025,tel10065,Gabriel Allen,Present
23-01-2025,tel10066,Brian Burton,Present
23-01-2025,tel10067,Michael Hansen,Present
23-01-2025,tel10068,Madeline Hill,Present
23-01-2025,tel10069,Juan Matthews,Present
23-01-2025,tel10070,Jeanette Jackson,Present
23-01-2025,tel10071,Crystal Johnson,Absent
23-01-2025,tel10072,Daniel Peters,Present
23-01-2025,tel10073,Benjamin Davis,Present
23-01-2025,tel10074,Jesse Jordan,Present
23-01-2025,tel10075,Michael Rowland,Present
23-01-2025,tel10076,Juan Thompson,Present
23-01-2025,tel10077,Jeffrey Key,Present
23-01-2025,tel10078,Ryan Pineda,Present
23-01-2025,tel10079,Jessica Murphy,Present
23-01-2025,tel10080,Arthur Hall,Present
23-01-2025,tel10081,Justin Gonzalez,Present
23-01-2025,tel10082,Eric Rangel,Present
23-01-2025,tel10083,Kristin Gonzalez,Present
23-01-2025,tel10084,Joseph Williams,Present
23-01-2025,tel10085,Robert Cobb,Present
23-01-2025,tel10086,Amber Myers,Present
23-01-2025,tel10087,Brandon Olson,Present
23-01-2025,tel10088,Kathleen Thompson,Present
23-01-2025,tel10089,Elijah Costa,Present
23-01-2025,tel10090,Jody Perez,Absent
23-01-2025,tel10091,Timothy Burns,Present
23-01-2025,tel10092,Connie Cruz,Present
23-01-2025,tel10093,Joseph Stone,Present
23-01-2025,tel10094,Derek Nguyen,Present
23-01-2025,tel10095,Justin Jones,Absent
23-01-2025,tel10096,Ethan Smith,Present
23-01-2025,tel10097,Brandi Smith,Present
23-01-2025,tel10098,Peter Freeman,Present
23-01-2025,tel10099,John Henry,Present
24-01-2025,tel10000,Lisa Adams,Present
24-01-2025,tel10001,Raven Ruiz,Present
24-01-2025,tel10002,Joshua Green,Present
24-01-2025,tel10003,Brandon Travis,Present
24-01-2025,tel10004,Laurie Avila,Present
24-01-2025,tel10005,Michael Williams,Present
24-01-2025,tel10006,William Miller,Present
24-01-2025,tel10007,Jesse Diaz,Present
24-01-2025,tel10008,Alexander Donovan,Present
24-01-2025,tel10009,Kathleen Estrada,Present
24-01-2025,tel10010,Derrick Anderson,Present
24-01-2025,tel10011,Candace Thomas,Absent
24-01-2025,tel10012,Michael Dorsey,Present
24-01-2025,tel10013,Zachary Sweeney,Present
24-01-2025,tel10014,Robert Oconnor,Present
24-01-2025,tel10015,Kayla Reid,Present
24-01-2025,tel10016,Brian Henry,Present
24-01-2025,tel10017,Lee Vaughn,Present
24-01-2025,tel10018,James Clayton,Present
24-01-2025,tel10019,Amber Douglas,Present
24-01-2025,tel10020,Jessica Bennett,Present
24-01-2025,tel10021,Lisa Wood,Present
24-01-2025,tel10022,Jonathan Gregory,Present
24-01-2025,tel10023,Cory Roberts,Present
24-01-2025,tel10024,Donna Banks,Present
24-01-2025,tel10025,Ryan Kelly,Present
24-01-2025,tel10026,Sean Rios,Present
24-01-2025,tel10027,Jacob Davis,Present
24-01-2025,tel10028,Ashley Smith,Present
24-01-2025,tel10029,Daniel Frazier,Present
24-01-2025,tel10030,John Day,Present
24-01-2025,tel10031,Steven Long,Present
24-01-2025,tel10032,Anthony Bates,Present
24-01-2025,tel10033,Amy May,Present
24-01-2025,tel10034,Jasmine Peck,Present
24-01-2025,tel10035,Stacey Moore,Present
24-01-2025,tel10036,Steven Taylor,Present
24-01-2025,tel10037,James Mueller,Present
24-01-2025,tel10038,Peter Carter,Present
24-01-2025,tel10039,Crystal Davis,Present
24-01-2025,tel10040,Andrew Hayes,Present
24-01-2025,tel10041,Kenneth Goodwin,Present
24-01-2025,tel10042,Craig Ortega,Present
24-01-2025,tel10043,Christine Murphy,Present
24-01-2025,tel10044,Christopher Beard,Present
24-01-2025,tel10045,Richard Boyer,Absent
24-01-2025,tel10046,Alex Henry,Present
24-01-2025,tel10047,Timothy Bishop,Present
24-01-2025,tel10048,Michael Baker,Present
24-01-2025,tel10049,Vanessa Hansen,Present
24-01-2025,tel10050,Jessica Armstrong,Present
24-01-2025,tel10051,Darrell Smith,Present
24-01-2025,tel10052,Julie Murray,Present
24-01-2025,tel10053,Alex Park,Present
24-01-2025,tel10054,Nathan Williams,Present
24-01-2025,tel10055,Joseph Brown,Present
24-01-2025,tel10056,Maxwell Munoz,Present
24-01-2025,tel10057,Joseph Washington,Present
24-01-2025,tel10058,Brian Johnson,Present
24-01-2025,tel10059,Louis Turner,Present
24-01-2025,tel10060,David Gray,Present
24-01-2025,tel10061,Gail Jackson,Present
24-01-2025,tel10062,Kim Shields,Present
24-01-2025,tel10063,Justin Durham,Present
24-01-2025,tel10064,Kenneth Miller,Present
24-01-2025,tel10065,Gabriel Allen,Present
24-01-2025,tel10066,Brian Burton,Present
24-01-2025,tel10067,Michael Hansen,Present
24-01-2025,tel10068,Madeline Hill,Present
24-01-2025,tel10069,Juan Matthews,Present
24-01-2025,tel10070,Jeanette Jackson,Present
24-01-2025,tel10071,Crystal Johnson,Present
24-01-2025,tel10072,Daniel Peters,Present
24-01-2025,tel10073,Benjamin Davis,Present
24-01-2025,tel10074,Jesse Jordan,Present
24-01-2025,tel10075,Michael Rowland,Present
24-01-2025,tel10076,Juan Thompson,Present
24-01-2025,tel10077,Jeffrey Key,Present
24-01-2025,tel10078,Ryan Pineda,Present
24-01-2025,tel10079,Jessica Murphy,Present
24-01-2025,tel10080,Arthur Hall,Present
24-01-2025,tel10081,Justin Gonzalez,Present
24-01-2025,tel10082,Eric Rangel,Present
24-01-2025,tel10083,Kristin Gonzalez,Present
24-01-2025,tel10084,Joseph Williams,Present
24-01-2025,tel10085,Robert Cobb,Present
24-01-2025,tel10086,Amber Myers,Present
24-01-2025,tel10087,Brandon Olson,Present
24-01-2025,tel10088,Kathleen Thompson,Present
24-01-2025,tel10089,Elijah Costa,Present
24-01-2025,tel10090,Jody Perez,Present
24-01-2025,tel10091,Timothy Burns,Present
24-01-2025,tel10092,Connie Cruz,Present
24-01-2025,tel10093,Joseph Stone,Present
24-01-2025,tel10094,Derek Nguyen,Present
24-01-2025,tel10095,Justin Jones,Present
24-01-2025,tel10096,Ethan Smith,Present
24-01-2025,tel10097,Brandi Smith,Present
24-01-2025,tel10098,Peter Freeman,Present
24-01-2025,tel10099,John Henry,Absent
25-01-2025,tel10000,Lisa Adams,Present
25-01-2025,tel10001,Raven Ruiz,Present
25-01-2025,tel10002,Joshua Green,Absent
25-01-2025,tel10003,Brandon Travis,Present
25-01-2025,tel10004,Laurie Avila,Present
25-01-2025,tel10005,Michael Williams,Present
25-01-2025,tel10006,William Miller,Present
25-01-2025,tel10007,Jesse Diaz,Present
25-01-2025,tel10008,Alexander Donovan,Present
25-01-2025,tel10009,Kathleen Estrada,Present
25-01-2025,tel10010,Derrick Anderson,Present
25-01-2025,tel10011,Candace Thomas,Present
25-01-2025,tel10012,Michael Dorsey,Present
25-01-2025,tel10013,Zachary Sweeney,Present
25-01-2025,tel10014,Robert Oconnor,Present
25-01-2025,tel10015,Kayla Reid,Present
25-01-2025,tel10016,Brian Henry,Absent
